timestamp,Pressure,Mass_Flow,Temperature
2025/7/31 23:55,3912.559206329055,106100.0,249.05025034194625
2025/8/1 00:00,3915.639566147679,105800.0,249.0966809894684
2025/8/1 00:05,3914.355071139041,105900.0,249.0773230372789
2025/8/1 00:10,3905.537908523932,105600.0,248.94431272822865
2025/8/1 00:15,3913.384301746223,106200.0,249.0626898520602
2025/8/1 00:20,3913.9960735635336,106200.0,249.0719119029162
2025/8/1 00:25,3905.048670649767,105900.0,248.9369256545151
2025/8/1 00:30,3913.609683517398,106000.0,249.06608745990684
2025/8/1 00:35,3904.749693647027,105900.0,248.9324110084301
2025/8/1 00:40,3912.478313214234,106000.0,249.04903065278936
2025/8/1 00:45,3914.907741106988,106000.0,249.0856526333268
2025/8/1 00:50,3913.024855374587,106100.0,249.05727092359484
2025/8/1 00:55,3895.739058697964,105700.0,248.79622322702505
2025/8/1 01:00,3892.212509515119,106000.0,248.74285686921257
2025/8/1 01:05,3885.610792559724,105800.0,248.64285516621987
2025/8/1 01:10,3926.996153495188,105900.0,249.26761896832
2025/8/1 01:15,3904.842854740188,106100.0,248.93381779841368
2025/8/1 01:20,3903.5383430085926,105800.0,248.91411652608383
2025/8/1 01:25,3892.741466061877,105800.0,248.75086379192828
2025/8/1 01:30,3903.1807646568914,105900.0,248.9087153504233
2025/8/1 01:35,3912.52310046641,106000.0,249.0497059478247
2025/8/1 01:40,3904.284956195336,105500.0,248.9253928022344
2025/8/1 01:45,3902.393153284596,105600.0,248.89681724386452
2025/8/1 01:50,3903.861070210952,105500.0,248.9189909542614
2025/8/1 01:55,3892.823164134246,105600.0,248.7521003979623
2025/8/1 02:00,3874.361957822092,105200.00000000004,248.47215953930527
2025/8/1 02:05,3872.446820386206,105800.0,248.4430604546397
2025/8/1 02:10,3843.663207242754,105600.0,248.00438149774948
2025/8/1 02:15,3891.458094918453,106500.0,248.7314357002325
2025/8/1 02:20,3882.968849269367,105900.0,248.6027989936756
2025/8/1 02:25,3892.5705101898952,105800.0,248.7482760892972
2025/8/1 02:30,3892.427331367052,105900.0,248.74610877172017
2025/8/1 02:35,3893.297179231989,105700.0,248.75927483762385
2025/8/1 02:40,3902.535467218064,105900.0,248.89896725541928
2025/8/1 02:45,3884.085204107578,105300.0,248.6197273008487
2025/8/1 02:50,3891.570504551246,105900.0,248.7331375900378
2025/8/1 02:55,3883.386736138382,105700.0,248.60913623005703
2025/8/1 03:00,3901.957506112727,105800.0,248.89023531931548
2025/8/1 03:05,3883.8518678916585,105300.0,248.6161893189272
2025/8/1 03:10,3881.566853118616,105900.0,248.5815339658676
2025/8/1 03:15,3882.25037061691,105700.0,248.59190207469908
2025/8/1 03:20,3913.1340654397504,106000.0,249.05891738901312
2025/8/1 03:25,3892.8839626874615,105700.0,248.7530206498326
2025/8/1 03:30,3863.466329317177,105200.00000000004,248.3064613836237
2025/8/1 03:35,3871.419099432828,105800.0,248.42744045682247
2025/8/1 03:40,3903.380255284184,105500.0,248.91172867778167
2025/8/1 03:45,3911.769851749005,106300.0,249.03834779643103
2025/8/1 03:50,3883.402358066224,106000.0,248.60937312579256
2025/8/1 03:55,3871.119259925053,106200.0,248.4228826948588
2025/8/1 04:00,3881.262250515084,106800.0,248.57691307347432
2025/8/1 04:05,3902.835882020582,106400.0,248.9035055829354
2025/8/1 04:10,3901.594118831818,106700.0,248.88474469440928
2025/8/1 04:15,3902.5350504053135,106500.0,248.8989609584968
2025/8/1 04:20,3902.4598315893854,105900.0,248.89782459561297
2025/8/1 04:25,3883.808603387652,105400.0,248.61553329899937
2025/8/1 04:30,3872.050478991992,106000.0,248.43703696634657
2025/8/1 04:35,3882.375317544991,106400.0,248.593797212782
2025/8/1 04:40,3892.268047407913,106200.0,248.7436975967338
2025/8/1 04:45,3882.8385045546825,105900.0,248.6008222148193
2025/8/1 04:50,3892.817056775431,105900.0,248.7520079558716
2025/8/1 04:55,3892.0886070654274,106200.0,248.74098121219745
2025/8/1 05:00,3883.9803699786494,105700.0,248.61813776382644
2025/8/1 05:05,3882.052869362352,106200.0,248.5889063703673
2025/8/1 05:10,3883.662196845217,106200.0,248.61331329422467
2025/8/1 05:15,3921.770468677812,106600.0,249.18900967479965
2025/8/1 05:20,3884.078165812983,105900.0,248.61962058443865
2025/8/1 05:25,3872.7085402520847,105800.0,248.44703774286813
2025/8/1 05:30,3884.036748535846,106200.0,248.6189926021608
2025/8/1 05:35,3922.4598218226174,106500.0,249.1993841148208
2025/8/1 05:40,3883.9294904568137,105600.0,248.6173662963088
2025/8/1 05:45,3872.607224811809,106000.0,248.44549810309013
2025/8/1 05:50,3872.295897757404,106200.0,248.4407668294042
2025/8/1 05:55,3892.318024616055,106500.0,248.7444541392665
2025/8/1 06:00,3893.019621655724,106000.0,248.75507395538648
2025/8/1 06:05,3883.0462862742816,105900.0,248.6039733619484
2025/8/1 06:10,3892.700419629758,105700.0,248.75024249356693
2025/8/1 06:15,3883.783589969911,105300.0,248.6151540178472
2025/8/1 06:20,3902.579287505328,105500.0,248.89962925948987
2025/8/1 06:25,3874.37982233776,104900.0,248.47243092542897
2025/8/1 06:30,3882.288130031559,105500.0,248.59247479722296
2025/8/1 06:35,3873.506467704512,105100.0,248.45916236687825
2025/8/1 06:40,3882.666492390578,105500.0,248.5982134389327
2025/8/1 06:45,3882.753524470835,105500.0,248.59953339846209
2025/8/1 06:50,3873.164363896725,105300.0,248.45396428390325
2025/8/1 06:55,3852.475939671568,105300.0,248.1389591347865
2025/8/1 07:00,3852.61445692288,105500.0,248.1410725234782
