timestamp,Pressure,Mass_Flow,Temperature
2025/7/31 23:55,3927.6648047287904,9.99999999999e-05,29.96574369694099
2025/8/1 00:00,3909.404995807789,9.99999999999e-05,249.21744746351487
2025/8/1 00:05,3927.83993557496,9.99999999999e-05,28.8844151447334
2025/8/1 00:10,3899.078725794157,0.0001,249.1716067230348
2025/8/1 00:15,3927.746775762395,9.99999999999e-05,28.96191659035634
2025/8/1 00:20,3908.814707019051,9.99999999999e-05,249.1148295241721
2025/8/1 00:25,3899.154873953337,9.99999999999e-05,249.19722969011104
2025/8/1 00:30,3927.770747915564,0.0001,29.754222081363707
2025/8/1 00:35,3899.1075434410336,9.99999999999e-05,249.19382795360377
2025/8/1 00:40,3927.657351248517,9.99999999999e-05,29.923036966403288
2025/8/1 00:45,3909.413455664959,0.0001,249.221972282588
2025/8/1 00:50,3927.710383172768,9.99999999999e-05,29.49365064878691
2025/8/1 00:55,3889.291607533616,0.0001,249.207119478352
2025/8/1 01:00,3907.627332246053,9.99999999999e-05,29.86206718930299
2025/8/1 01:05,3879.008100724317,0.0001,249.14618963528244
2025/8/1 01:10,3919.333897009008,9.99999999999e-05,249.2026653082081
2025/8/1 01:15,3898.9409451023616,9.99999999999e-05,249.14721349076052
2025/8/1 01:20,3898.6654215350495,9.99999999999e-05,248.8404790397757
2025/8/1 01:25,3888.816922257653,0.0001,249.17134635504704
2025/8/1 01:30,3899.29166342751,9.99999999999e-05,249.22302435100823
2025/8/1 01:35,3908.960056702976,9.99999999999e-05,249.20242148036004
2025/8/1 01:40,3899.469724451591,9.99999999999e-05,249.2263546416591
2025/8/1 01:45,3898.707769738714,0.0001,249.1420036734454
2025/8/1 01:50,3899.642083339646,9.99999999999e-05,249.2328504085857
2025/8/1 01:55,3888.635276481914,9.99999999999e-05,249.0181898240127
2025/8/1 02:00,3869.4280854998506,0.0001,249.2235562176594
2025/8/1 02:05,3868.637462728992,0.0001,249.09446958549665
2025/8/1 02:10,3839.410917509828,9.99999999999e-05,249.2251680039186
2025/8/1 02:15,3889.133711202675,0.0001,249.2233017337633
2025/8/1 02:20,3879.044616211482,9.99999999999e-05,249.2067965199408
2025/8/1 02:25,3889.150845414328,9.99999999999e-05,249.2178686947923
2025/8/1 02:30,3888.855077930798,9.99999999999e-05,249.18744805872143
2025/8/1 02:35,3889.6174919854648,9.99999999999e-05,249.23319976758853
2025/8/1 02:40,3899.008935711549,9.99999999999e-05,249.2074057627105
2025/8/1 02:45,3879.2946019314895,9.99999999999e-05,249.21759087499083
2025/8/1 02:50,3888.90045411234,9.99999999999e-05,249.2058508318744
2025/8/1 02:55,3879.74314265459,0.0001,249.2356016945622
2025/8/1 03:00,3898.6680282634056,0.0001,249.1471483734798
2025/8/1 03:05,3879.334424939783,0.0001,249.2213702676889
2025/8/1 03:10,3878.812429000895,9.99999999999e-05,249.1951591648601
2025/8/1 03:15,3878.932760766382,0.0001,249.2015289911608
2025/8/1 03:20,3909.546333287695,0.0001,249.2324442808473
2025/8/1 03:25,3888.657109531869,0.0001,249.0551871903441
2025/8/1 03:30,3859.3169226431314,0.0001,249.2214983921361
2025/8/1 03:35,3868.797918780058,0.0001,249.19487068665623
2025/8/1 03:40,3899.926736229698,0.0001,249.2387651360464
2025/8/1 03:45,3908.7248522130576,0.0001,249.1753413885104
2025/8/1 03:50,3878.861916173823,9.99999999999e-05,249.1677190961761
2025/8/1 03:55,3868.58860537021,0.0001,249.1555799127688
2025/8/1 04:00,3879.349693612483,9.99999999999e-05,249.2315084631042
2025/8/1 04:05,3899.562527275082,9.99999999999e-05,249.23353770697884
2025/8/1 04:10,3898.766129216018,0.0001,249.1899238364853
2025/8/1 04:15,3899.921089738815,0.0001,249.23975997413825
2025/8/1 04:20,3898.762839351953,9.99999999999e-05,249.16480583414568
2025/8/1 04:25,3879.5451499552673,0.0001,249.23012577774185
2025/8/1 04:30,3868.6480964133552,9.99999999999e-05,249.13483621950127
2025/8/1 04:35,3880.022508027669,9.99999999999e-05,249.24049909715063
2025/8/1 04:40,3888.7569288710433,9.99999999999e-05,249.1713195066781
2025/8/1 04:45,3879.2729817948143,0.0001,249.2231852817456
2025/8/1 04:50,3889.54646748974,0.0001,249.23268663632825
2025/8/1 04:55,3889.1740159341616,9.99999999999e-05,249.222127336344
2025/8/1 05:00,3879.500192926124,9.99999999999e-05,249.2283331197874
2025/8/1 05:05,3879.05362281409,9.99999999999e-05,249.215236576994
2025/8/1 05:10,3879.900861433329,9.99999999999e-05,249.2380462828844
2025/8/1 05:15,3919.4681998288434,0.0001,249.23391984258467
2025/8/1 05:20,3879.619889608845,9.99999999999e-05,249.231834538928
2025/8/1 05:25,3868.785065196216,9.99999999999e-05,249.1637704261634
2025/8/1 05:30,3880.155197650419,9.99999999999e-05,249.240667298052
2025/8/1 05:35,3919.45009199552,0.0001,249.2319557724376
2025/8/1 05:40,3879.271738123336,0.0001,249.21775067845223
2025/8/1 05:45,3868.885103116451,0.0001,249.19109002288252
2025/8/1 05:50,3869.30775826675,9.99999999999e-05,249.2267054560956
2025/8/1 05:55,3889.719717918708,9.99999999999e-05,249.2371160811709
2025/8/1 06:00,3889.110380552661,0.0001,249.2126474686455
2025/8/1 06:05,3879.724715528744,0.0001,249.2358578877825
2025/8/1 06:10,3889.200074362817,9.99999999999e-05,249.22014136646249
2025/8/1 06:15,3880.022711130206,9.99999999999e-05,249.2391332764333
2025/8/1 06:20,3899.190596339124,0.0001,249.2203827043844
2025/8/1 06:25,3869.964714442121,0.0001,249.23761706100845
